Account,ChkRef,Debit,Credit,Date,Description
101124935,,24.24,,5/29/2024,DoorDash Capital 2024-05-24 4146a70f37304f1
101124935,,83.00,,5/29/2024,CAPITAL ONE MOBILE PMT 3XKHCPHQS4RKEHO
101124935,,17.75,,5/29/2024,DoorDash Capital 2024-05-25 26d8978ee00645a
101124935,,11.97,,5/29/2024,DoorDash Capital 2024-05-22 4bb95d27167f4f2
101124935,,,116.74,5/29/2024,"DoorDash, Inc. S Broadway ST-J5V7E2D2Y9L1"
101124935,,2024.60,,5/28/2024,Drake Management WEB PMTS 28ZG2B
101124935,,2.49,,5/28/2024,"AppFolio, Inc. F WEB PMTS V4MY54"
101124935,,,1000.00,5/28/2024,Deposit
101124935,,,9.92,5/28/2024,"DoorDash, Inc. S Broadway ST-K6W4E8E0Q0G9"
101124935,,,104.21,5/28/2024,"DoorDash, Inc. S Broadway ST-H6Q0I3I8Y7E8"
101124935,,,1000.00,5/28/2024,Square Inc SQ240528 T3XSHSVJC0YEC60
101124935,,4.74,,5/28/2024,DoorDash Capital 2024-05-21 bc3b622f392842d
101124935,,,77.44,5/24/2024,"DoorDash, Inc. S Broadway ST-O8J1C7E9W2Y4"
101124935,,1.80,,5/24/2024,DoorDash Capital 2024-05-20 b9d34cba0f7740e
101124935,,,77.45,5/23/2024,"DoorDash, Inc. S Broadway ST-D9O9B7V3A7W0"
101124935,,15.34,,5/23/2024,DoorDash Capital 2024-05-19 08ff25533ac1435
101124935,,16.04,,5/22/2024,DoorDash Capital 2024-05-18 ce3da4613d20463
101124935,,1759.31,,5/22/2024,DAWN FOOD PRODUC PORTAL PMT 9873207
101124935,,,1000.00,5/22/2024,Square Inc SQ240522 T31SWJ2PM7M2S6N
101124935,,,112.48,5/22/2024,"DoorDash, Inc. S Broadway ST-U4Y3Z0R9O3I0"
101124935,,,8.00,5/22/2024,Deposit
101124935,,144.00,,5/22/2024,ALLY CC MOBILE PAY 241420396588532
101124935,,,800.00,5/22/2024,Deposit
101124935,,4.79,,5/21/2024,DoorDash Capital 2024-05-16 c915b28bfcfa471
101124935,,134.65,,5/21/2024,AMIGO ENERGY UTILITIES 9264574
101124935,,5.04,,5/21/2024,DoorDash Capital 2024-05-17 8dd9d5fa5b644c7
101124935,,12.98,,5/21/2024,DoorDash Capital 2024-05-15 7508a235d7b5475
101124935,,,147.37,5/21/2024,XX1008 CREDIT 05/21 20:04 SQ *ID - EDJXLKB SAN FRANCISCO CA 77827301 303179
101124935,,,100.00,5/20/2024,Deposit
101124935,,2000.00,,5/20/2024,Drake Management WEB PMTS BGC32B
101124935,,2.49,,5/20/2024,"AppFolio, Inc. F WEB PMTS C16S54"
101124935,,,38.17,5/20/2024,"DoorDash, Inc. S Broadway ST-F7F0K9Y1A6K7"
101124935,,1.42,,5/20/2024,DoorDash Capital 2024-05-14 edb3b838427b4d3
101124935,,,150.00,5/20/2024,Deposit
101124935,,232.59,,5/20/2024,STATE FARM RO 27 SFPP 08 S XXXXXX3608
101124935,,,1200.00,5/20/2024,Deposit
101124935,,8.86,,5/17/2024,DoorDash Capital 2024-05-13 9b9a07e2a353481
101124935,,,11.78,5/17/2024,GRUBHUB INC May Actvty 24051715fFiUCQa
101124935,,,700.00,5/17/2024,Square Inc SQ240517 T3D245DJY3S6DQT
101124935,,310.00,,5/17/2024,119243106 Transfer to CHECKING XXXXXX8098 on 5/17/24 at 9:05
101124935,,,151.56,5/17/2024,"DoorDash, Inc. S Broadway ST-N2J4V3B7P6A6"
101124935,,,170.60,5/16/2024,"DoorDash, Inc. S Broadway ST-D8H5R8F5M7F1"
101124935,,33.03,,5/16/2024,DoorDash Capital 2024-05-12 597260ee22734c5
101124935,,,43.97,5/15/2024,"DoorDash, Inc. S Broadway ST-A4T0W6V4F7I2"
101124935,,35.33,,5/15/2024,DoorDash Capital 2024-05-11 ee59093fae7b469
101124935,,10.51,,5/14/2024,DoorDash Capital 2024-05-10 53f0c5c60193415
101124935,,5.41,,5/14/2024,DoorDash Capital 2024-05-08 b374fc90a82c4b6
101124935,,,110.21,5/14/2024,"DoorDash, Inc. S Broadway ST-I1K2R6T0G3G5"
101124935,,50.00,,5/14/2024,CAPITAL ONE CRCARDPMT 3XHAV1WRGVRPIS8
101124935,,12.42,,5/14/2024,DoorDash Capital 2024-05-09 7944b84b2a8d435
101124935,,,200.00,5/13/2024,111940410 Transfer from AUSTIN STAR CHK PL XXXXXX8098 on 5/13/24 at 20:40
101124935,,,363.52,5/13/2024,XX1008 CREDIT 05/13 01:41 SQ *ID - VOOGNSF SAN FRANCISCO CA 77827301 152036
101124935,,,35.22,5/13/2024,"DoorDash, Inc. S Broadway ST-X5K1Q7P7V4Q8"
101124935,,4.47,,5/13/2024,DoorDash Capital 2024-05-07 f516ccXXXXX8493
101124935,,,500.00,5/13/2024,Deposit
101124935,,105.00,,5/13/2024,112011214 Transfer to CHECKING XXXXXX8098 on 5/13/24 at 16:45
101124935,,,294.75,5/13/2024,XX1008 CREDIT 05/13 17:38 SQ *ID - DZWC6ET SAN FRANCISCO CA 77827301 142718
101124935,,,300.00,5/13/2024,Deposit
101124935,,0.74,,5/10/2024,OVERDRAFT CHARGE
101124935,,,11.60,5/10/2024,GRUBHUB INC May Actvty 24051008fFiUCQa
101124935,,30.00,,5/10/2024,"CHK# 00 AMT $7.12, NSF CHARGE"
101124935,,7.12,,5/10/2024,DoorDash Capital 2024-05-06 aa9ec11078d348c
101124935,,,122.86,5/10/2024,"DoorDash, Inc. S Broadway ST-G3G8S0J8J0T8"
101124935,,0.79,,5/9/2024,OVERDRAFT CHARGE
101124935,,,150.00,5/9/2024,NSF Fee refund
101124935,,,98.10,5/9/2024,"DoorDash, Inc. S Broadway ST-T2A2D5A9T3U4"
101124935,,30.00,,5/9/2024,"CHK# 00 AMT $26.03, NSF CHARGE"
101124935,,,575.00,5/8/2024,Square Inc SQ240508 T3ZX9XK4MS0B4BW
101124935,,30.00,,5/8/2024,"CHK# 00 AMT $1,852.93, NSF CHARGE"
101124935,,,402.82,5/8/2024,XX1008 CREDIT 05/08 13:55 SQ *ID - 6R6XGKU SAN FRANCISCO CA 77827301 183881
101124935,,,285.00,5/8/2024,Deposit
101124935,,1852.93,,5/8/2024,DAWN FOOD PRODUC PORTAL PMT 5523461
101124935,,19.82,,5/8/2024,DoorDash Capital 2024-05-04 9dd9a890939e4b8
101124935,,,102.75,5/8/2024,"DoorDash, Inc. S Broadway ST-M1V2S8D2O7L7"
101124935,,,160.00,5/8/2024,Deposit
101124935,,16.04,,5/7/2024,DoorDash Capital 2024-05-02 fed8538d742841e
101124935,,0.60,,5/7/2024,OVERDRAFT CHARGE
101124935,,30.00,,5/7/2024,"CHK# 00 AMT $16.04, NSF CHARGE"
101124935,,,141.68,5/7/2024,"DoorDash, Inc. S Broadway ST-L1G1M3F2O2C2"
101124935,,21.76,,5/7/2024,DoorDash Capital 2024-05-03 8d5e8ecfcc7d402
101124935,,30.00,,5/7/2024,"CHK# 00 AMT $21.76, NSF CHARGE"
101124935,,9.95,,5/7/2024,DoorDash Capital 2024-05-01 1684c3f841d5494
101124935,,30.00,,5/7/2024,"CHK# 00 AMT $80.00, NSF CHARGE"
101124935,,80.00,,5/7/2024,CAPITAL ONE CRCARDPMT 3XFM5PAXJ9JAJQ4
101124935,,30.00,,5/7/2024,"CHK# 00 AMT $9.95, NSF CHARGE"
101124935,,2.95,,5/6/2024,RP Resident Dire WEB PMTS X0G6HC
101124935,,,37.11,5/6/2024,"DoorDash, Inc. S Broadway ST-P2W6H2M1D9G3"
101124935,,,58.95,5/6/2024,XX1008 CREDIT 05/03 23:19 SQ *ID - EEQX2SN SAN FRANCISCO CA 77827301 168542
101124935,,3.00,,5/6/2024,DoorDash Capital 2024-04-30 57d74f7e6bc84fd
101124935,379,1387.17,,5/6/2024,Check #379
101124935,,30.00,,5/6/2024,"CHK# 00 AMT $1,766.63, NSF CHARGE"
101124935,,1766.63,,5/6/2024,Metro 101 Apartm WEB PMTS J3V4HC
101124935,,,800.00,5/6/2024,Deposit
101124935,,,1800.00,5/6/2024,Deposit
101124935,,30.00,,5/3/2024,"CHK# 00 AMT $8.52, NSF CHARGE"
101124935,,0.41,,5/3/2024,OVERDRAFT CHARGE
101124935,,8.52,,5/3/2024,DoorDash Capital 2024-04-29 5ba67ee64700429
101124935,,,62.29,5/3/2024,GRUBHUB INC Apr Actvty 24050301fFiUCQa
101124935,,,150.07,5/3/2024,"DoorDash, Inc. S Broadway ST-W8K8J4M3U6K3"
101124935,,127.00,,5/2/2024,CAPITAL ONE CRCARDPMT 3XERTNVW66NEE52
101124935,,30.00,,5/2/2024,"CHK# 396 AMT $1,500.00, NSF CHARGE"
101124935,,,166.25,5/2/2024,"DoorDash, Inc. S Broadway ST-N2O4H1C4W8C4"
101124935,396,1500.00,,5/2/2024,Check #396
101124935,,34.41,,5/2/2024,DoorDash Capital 2024-04-28 6f1a826c87cd46b
101124935,,,52.83,5/1/2024,"DoorDash, Inc. S Broadway ST-I7D1Z3I5Y8A0"
101124935,,2.10,,5/1/2024,DoorDash Capital 2024-04-25 fa29f8d8129e4b1
101124935,,,400.00,5/1/2024,Square Inc SQ240501 T3VTZ68ZC4N8KRC
101124935,,93.70,,5/1/2024,BCBS HEALTH BILL PAY 18434499551
101124935,,11.43,,5/1/2024,DoorDash Capital 2024-04-26 c3b2da4fb67a41c
101124935,,500.00,,5/1/2024,115070984 Transfer to CHECKING XXXXXX8098 on 5/01/24 at 5:07
101124935,,35.92,,5/1/2024,DoorDash Capital 2024-04-27 0cf929085c8045a
101124935,,,60.66,4/30/2024,"DoorDash, Inc. S Broadway ST-B1Y1X9A9J9R8"
101124935,,4.63,,4/30/2024,DoorDash Capital 2024-04-24 a1a98d28518d4c3
101124935,,,1800.00,4/29/2024,Square Inc SQ240429 T3WEKHJQAGSB0GK
101124935,,,18.62,4/29/2024,"DoorDash, Inc. S Broadway ST-U3Y7I9D1M4S4"
101124935,398,1485.00,,4/29/2024,Check #398
101124935,,5.33,,4/29/2024,DoorDash Capital 2024-04-23 dd65870a662c46c
101124935,,,121.92,4/26/2024,GRUBHUB INC Apr Actvty 24042624fFiUCQa
101124935,,,117.86,4/26/2024,"DoorDash, Inc. S Broadway ST-D7U7C5V3A3X2"
101124935,,26.48,,4/26/2024,DoorDash Capital 2024-04-21 6e7bbffde102415
101124935,,3.92,,4/26/2024,DoorDash Capital 2024-04-22 36f95a29f0a8434
101124935,,,55.34,4/25/2024,"DoorDash, Inc. S Broadway ST-C8N3T9Y0L8R3"
101124935,,,10.00,4/24/2024,Deposit
101124935,,,250.00,4/24/2024,Square Inc SQ240424 T3HR5BE5MCTR60G
101124935,,,55.98,4/24/2024,"DoorDash, Inc. S Broadway ST-B9V5Z8S3H7Q0"
101124935,,,390.00,4/24/2024,Deposit
101124935,,1598.64,,4/24/2024,DAWN FOOD PRODUC PORTAL PMT 0961305
101124935,,12.16,,4/24/2024,DoorDash Capital 2024-04-20 fa2fd53d49ac47a
101124935,,,314.40,4/24/2024,XX1008 CREDIT 04/24 22:41 SQ *ID - SZFZY27 SAN FRANCISCO CA 77827301 157323
101124935,,5.12,,4/23/2024,DoorDash Capital 2024-04-17 1d0452913ff640d
101124935,,119.99,,4/23/2024,XX1008 PURCHASE 04/22 23:10 VEXUS FIBER 800-658-2150 MO 52525395 824694
101124935,,30.17,,4/23/2024,DoorDash Capital 2024-04-18 57321bfb3f1d425
101124935,,12.08,,4/23/2024,DoorDash Capital 2024-04-19 e19fd3948b6b4f0
101124935,,,187.74,4/23/2024,"DoorDash, Inc. S Broadway ST-Z2E1W3Z9A3Y6"
101124935,,3.49,,4/22/2024,DoorDash Capital 2024-04-16 99e4e46c6d164fe
101124935,,2024.60,,4/22/2024,Drake Management WEB PMTS NMZHX9
101124935,,,2500.00,4/22/2024,Square Inc SQ240422 T3WNET6N0QMN8YD
101124935,,2.49,,4/22/2024,"AppFolio, Inc. F WEB PMTS 93Q934"
101124935,,,29.73,4/22/2024,"DoorDash, Inc. S Broadway ST-D1U4F9F8A3S8"
101124935,,2453.60,,4/19/2024,ADP Tax ADP Tax LHNQW 041801A01
101124935,,,29.47,4/19/2024,XX1008 CREDIT 04/18 23:31 SQ *ID - IBOZ2OQ SAN FRANCISCO CA 77827301 195379
101124935,,,1500.00,4/19/2024,Square Inc SQ240419 T3RHYW0536MT4ZV
101124935,,,300.00,4/19/2024,Deposit
101124935,378,132.00,,4/19/2024,Check #378
101124935,,6.15,,4/19/2024,DoorDash Capital 2024-04-15 607f92dd7d74402
101124935,,,670.00,4/19/2024,Deposit
101124935,,,50.09,4/19/2024,GRUBHUB INC Apr Actvty 24041917fFiUCQa
101124935,,20.00,,4/19/2024,112734606 Transfer to CHECKING XXXXXX8098 on 4/19/24 at 16:35
101124935,,,196.86,4/19/2024,"DoorDash, Inc. S Broadway ST-X2Q4A3G3V0A5"
101124935,,232.59,,4/18/2024,STATE FARM RO 27 SFPP 08 S XXXXXX3608
101124935,,,152.58,4/18/2024,"DoorDash, Inc. S Broadway ST-R0V3N6P1Z8U6"
101124935,,30.00,,4/18/2024,"CHK# 00 AMT $37.29, NSF CHARGE"
101124935,,37.29,,4/18/2024,DoorDash Capital 2024-04-14 7103baab33da44a
101124935,,250.00,,4/17/2024,IRS USATAXPYMT 200450740612808
101124935,,31.35,,4/17/2024,DoorDash Capital 2024-04-13 bdb393ebb1d343b
101124935,,,57.58,4/17/2024,"DoorDash, Inc. S Broadway ST-J4C1Y3S0P4C8"
101124935,,2.49,,4/16/2024,"AppFolio, Inc. F WEB PMTS 5D16X9"
101124935,,13.56,,4/16/2024,DoorDash Capital 2024-04-12 3ec40fabf3c0407
101124935,,8.16,,4/16/2024,DoorDash Capital 2024-04-11 505fca493f0b4eb
101124935,,2000.00,,4/16/2024,Drake Management WEB PMTS 1B06X9
101124935,,,184.71,4/16/2024,"DoorDash, Inc. S Broadway ST-C5C4X5R2I0O2"
101124935,,13.48,,4/16/2024,DoorDash Capital 2024-04-10 0c33bXXXXX9241f
101124935,,,2750.00,4/15/2024,Square Inc SQ240415 T3VS1GK68VJ1B53
101124935,,381.00,,4/15/2024,IRS USATAXPYMT 240450691522647
101124935,,,68.37,4/15/2024,"DoorDash, Inc. S Broadway ST-V3N2Q2Y8X2W7"
101124935,,52.00,,4/15/2024,CAPITAL ONE CRCARDPMT 3XAZ0CG6KFFIVDK
101124935,,,98.25,4/15/2024,XX1008 CREDIT 04/13 01:54 SQ *ID - RJMZV3W SAN FRANCISCO CA 77827301 149022
101124935,,100.00,,4/15/2024,111102896 Transfer to CHECKING XXXXXX8098 on 4/15/24 at 20:54
101124935,,13.36,,4/15/2024,DoorDash Capital 2024-04-09 68deb3f5780f4b9
101124935,,200.00,,4/15/2024,IRS USATAXPYMT 240450620888789
101124935,,385.00,,4/15/2024,111081596 Transfer to CHECKING XXXXXX8098 on 4/15/24 at 20:52
101124935,,14.48,,4/12/2024,DoorDash Capital 2024-04-08 4d0b26aba13349f
101124935,,,165.05,4/12/2024,"DoorDash, Inc. S Broadway ST-O1A0G1L4S3M0"
101124935,,,91.49,4/12/2024,GRUBHUB INC Apr Actvty 24041210fFiUCQa
101124935,,,163.97,4/11/2024,"DoorDash, Inc. S Broadway ST-G5U3D2T2W5G6"
101124935,,31.77,,4/11/2024,DoorDash Capital 2024-04-07 c0a1a33f23d1430
101124935,,31.23,,4/10/2024,DoorDash Capital 2024-04-06 c05b805a779246d
101124935,,,1000.00,4/10/2024,Square Inc SQ240410 T3MPAV28NBFH6BY
101124935,,1914.10,,4/10/2024,DAWN FOOD PRODUC PORTAL PMT 6663123
101124935,,,630.00,4/10/2024,Deposit
101124935,,,99.05,4/10/2024,"DoorDash, Inc. S Broadway ST-K0W8E1X3S8V4"
101124935,,30.77,,4/10/2024,XX1008 PURCHASE 04/08 12:00 ARTISAN VAPOR TYLER TX 03393910 866667
101124935,,,196.40,4/9/2024,"DoorDash, Inc. S Broadway ST-S6R2S8E9E7V9"
101124935,,7.55,,4/9/2024,DoorDash Capital 2024-04-04 18133c0fb2d54be
101124935,,19.40,,4/9/2024,DoorDash Capital 2024-04-05 0164d9aec4b14a5
101124935,,26.24,,4/9/2024,DoorDash Capital 2024-04-03 36169f1a8d97453
101124935,,6.18,,4/8/2024,DoorDash Capital 2024-04-02 ba61bd58b38046c
101124935,,27.24,,4/8/2024,XX1008 PIN PURCHASE 04/08 11:51 SUPER 1 FOODS 64 TYLER TX 76427001 094256
101124935,377,653.43,,4/8/2024,Check #377
101124935,,,98.79,4/8/2024,"DoorDash, Inc. S Broadway ST-H7D2L9I0A8G2"
101124935,,83.00,,4/8/2024,CAPITAL ONE CRCARDPMT 3X9A86NUJIQZF4S
101124935,,,2500.00,4/8/2024,Square Inc SQ240408 T3GJ8F6HPYTYW97
101124935,,1800.00,,4/8/2024,111095302 Transfer to LOAN XXXXXX4969 on 4/08/24 at 8:04
101124935,,,61.38,4/5/2024,GRUBHUB INC Mar Actvty 24040501fFiUCQa
101124935,,,1000.00,4/5/2024,Square Inc SQ240405 T3Z2FP5RKQC1S3G
101124935,,1400.00,,4/5/2024,115108626 Transfer to LOAN XXXXXX4969 on 4/05/24 at 13:07
101124935,,,93.77,4/5/2024,"DoorDash, Inc. S Broadway ST-K7H6X2V9V7O1"
101124935,,20.06,,4/5/2024,DoorDash Capital 2024-04-01 12561d22a4564af
101124935,,2.95,,4/5/2024,RP Resident Dire WEB PMTS 0SCJCC
101124935,,1766.63,,4/5/2024,Metro 101 Apartm WEB PMTS B8YHCC
101124935,,,104.88,4/4/2024,"DoorDash, Inc. S Broadway ST-C1X5V1F7H3K5"
101124935,,19.15,,4/4/2024,DoorDash Capital 2024-03-31 da5a8eaf25d64ae
101124935,,,2000.00,4/4/2024,Square Inc SQ240404 T3JR6NPF0BX1H9D
101124935,,20.73,,4/3/2024,DoorDash Capital 2024-03-30 1d6bad47b50440e
101124935,,,46.09,4/3/2024,"DoorDash, Inc. S Broadway ST-R7S7W1F4I5A9"
101124935,,,164.63,4/2/2024,"DoorDash, Inc. S Broadway ST-T2M7T6R2A7J6"
101124935,,10.15,,4/2/2024,DoorDash Capital 2024-03-29 edbc4bdd4c734ad
101124935,,130.00,,4/2/2024,CAPITAL ONE CRCARDPMT 3X8FTH1CMVXO5CM
101124935,,32.00,,4/2/2024,ALLY CC MOBILE PAY 240900388083911
101124935,,12.25,,4/2/2024,DoorDash Capital 2024-03-27 7d52620519db42b
101124935,,93.70,,4/2/2024,BCBS HEALTH BILL PAY 18357851311
101124935,,13.29,,4/2/2024,DoorDash Capital 2024-03-28 43111348d536450
101124935,,385.25,,4/2/2024,CAPITAL ONE MOBILE PMT 3X8G9H9F50NRRYL
101124935,,,520.00,4/2/2024,Deposit
101124935,,,31.32,4/1/2024,"DoorDash, Inc. S Broadway ST-J1Y5U2I7I8L4"
101124935,,50.00,,4/1/2024,114200171 Transfer to CHECKING XXXXXX8098 on 4/01/24 at 14:20
101124935,,7.52,,4/1/2024,DoorDash Capital 2024-03-26 3d888bbe7c6948e
101124935,,5.67,,3/29/2024,DoorDash Capital 2024-03-25 3e71234977d94d5
101124935,,,100.00,3/29/2024,111121667 Transfer from AUSTIN STAR CHK PL XXXXXX8098 on 3/29/24 at 11:45
101124935,,,120.74,3/29/2024,"DoorDash, Inc. S Broadway ST-F9Z2P2H2U0L7"
101124935,,,136.29,3/29/2024,GRUBHUB INC Mar Actvty 24032927fFiUCQa
101124935,,381.00,,3/29/2024,IRS USATAXPYMT 240448953629356
101124935,,22.17,,3/28/2024,XX1008 PURCHASE 03/27 14:32 DNH*GODADDY.COM TEMPE AZ 44121571 989951
101124935,,25.05,,3/28/2024,DoorDash Capital 2024-03-24 38aedefc238d4cf
101124935,,,81.74,3/28/2024,"DoorDash, Inc. S Broadway ST-Q5K4M9N0V6Z8"
101124935,,400.00,,3/27/2024,CAPITAL ONE MOBILE PMT 3X76J9T9E75MUKT
101124935,,,50.00,3/27/2024,114566740 Transfer from AUSTIN STAR CHK PL XXXXXX8098 on 3/27/24 at 8:00
101124935,,,39.44,3/27/2024,"DoorDash, Inc. S Broadway ST-O2L0H9Q2G2B4"
101124935,,15.34,,3/27/2024,DoorDash Capital 2024-03-23 76c6c9d8171644d
101124935,,,165.83,3/26/2024,"DoorDash, Inc. S Broadway ST-F3X7G5S2G4X3"
101124935,,7.68,,3/26/2024,DoorDash Capital 2024-03-22 bc4c2a4a2fc4400
101124935,,223.11,,3/26/2024,CAPITAL ONE MOBILE PMT 3X6Z6QKCOEV3M66
101124935,,18.44,,3/26/2024,DoorDash Capital 2024-03-21 fc1e55e2d7f64fc
101124935,,6.35,,3/26/2024,DoorDash Capital 2024-03-20 03675acdf2d5472
101124935,,2.49,,3/25/2024,"AppFolio, Inc. F WEB PMTS GJ6KP9"
101124935,,,40.74,3/25/2024,"DoorDash, Inc. S Broadway ST-P4V2V9U4H3B8"
101124935,,8.40,,3/25/2024,DoorDash Capital 2024-03-19 64888db7bd51485
101124935,,2024.60,,3/25/2024,Drake Management WEB PMTS ZJ0KP9
101124935,,,213.35,3/22/2024,"DoorDash, Inc. S Broadway ST-T9H6D9O1Q0X1"
101124935,,7.85,,3/22/2024,DoorDash Capital 2024-03-18 9efe635c95854d2
101124935,,,58.32,3/22/2024,GRUBHUB INC Mar Actvty 24032220fFiUCQa
101124935,,,2000.00,3/22/2024,Square Inc SQ240322 T313KKMKXHZD6YW
101124935,,,65.48,3/21/2024,"DoorDash, Inc. S Broadway ST-S4K0K1S7L8L3"
101124935,,38.53,,3/21/2024,DoorDash Capital 2024-03-17 133e4981bee34cb
101124935,,232.59,,3/20/2024,STATE FARM RO 27 SFPP 08 S XXXXXX3608
101124935,,,99.49,3/20/2024,"DoorDash, Inc. S Broadway ST-J4U7J2S8I6D6"
101124935,,20.00,,3/20/2024,111131153 Transfer to CHECKING XXXXXX8098 on 3/20/24 at 8:09
101124935,,11.70,,3/20/2024,DoorDash Capital 2024-03-16 145db3eb5399482
101124935,,18.18,,3/19/2024,DoorDash Capital 2024-03-14 b89a4c067f514c9
101124935,,,245.10,3/19/2024,"DoorDash, Inc. S Broadway ST-C1W1A6T7K5L3"
101124935,,4.23,,3/19/2024,DoorDash Capital 2024-03-13 7fe17c1ae1fb45c
101124935,,106.59,,3/19/2024,AMIGO ENERGY UTILITIES 9673806
101124935,,17.88,,3/19/2024,DoorDash Capital 2024-03-15 45d862441a3d40d
101124935,,,108.13,3/18/2024,"DoorDash, Inc. S Broadway ST-W8G4Q2Z5A9A5"
101124935,,2000.00,,3/18/2024,Drake Management WEB PMTS 5KK2P9
101124935,,2.49,,3/18/2024,"AppFolio, Inc. F WEB PMTS CRK2P9"
101124935,,,400.00,3/18/2024,Deposit
101124935,,21.81,,3/18/2024,DoorDash Capital 2024-03-12 1dd4a02a9f6742b
101124935,,,1400.00,3/18/2024,Deposit
101124935,,20.07,,3/15/2024,DoorDash Capital 2024-03-11 5aa364e7b8b44cd
101124935,,,29.24,3/15/2024,GRUBHUB INC Mar Actvty 24031513fFiUCQa
101124935,,,114.69,3/15/2024,"DoorDash, Inc. S Broadway ST-E0S6L2D1F7C9"
101124935,,50.00,,3/14/2024,CAPITAL ONE CRCARDPMT 3X4FGLYMJNMQIJC
101124935,,,21.91,3/14/2024,ASAP INC PAYMENT TOP DONUT
101124935,,20.77,,3/14/2024,DoorDash Capital 2024-03-10 85a7c29c52b34fa
101124935,,,168.75,3/14/2024,"DoorDash, Inc. S Broadway ST-I4E7E1T2H7H7"
101124935,,34.31,,3/13/2024,DoorDash Capital 2024-03-09 649d11b8db5e4e8
101124935,,,47.29,3/13/2024,"DoorDash, Inc. S Broadway ST-R7U5X6Q1L4E8"
101124935,,,196.50,3/13/2024,XX1008 CREDIT 03/13 17:43 SQ *ID - T0NVG5U SAN FRANCISCO CA 77827301 156005
101124935,,,250.00,3/13/2024,Square Inc SQ240313 T3B7RKRG1JXV6Z1
101124935,,1.20,,3/12/2024,DoorDash Capital 2024-03-06 41c2d75e877247e
101124935,,9.63,,3/12/2024,DoorDash Capital 2024-03-05 8dc384eb96114af
101124935,,1571.98,,3/12/2024,DAWN FOOD PRODUC PORTAL PMT 7776082
101124935,,3.15,,3/12/2024,DoorDash Capital 2024-03-07 cfXXXXX2681d47f
101124935,,200.00,,3/12/2024,CAPITAL ONE MOBILE PMT 3X3U71IACAJEW5P
101124935,,,2500.00,3/12/2024,Square Inc SQ240312 T3SG4YG1PB0DXKM
101124935,,,77.23,3/12/2024,"DoorDash, Inc. S Broadway ST-R6X0F4J4Y5L6"
101124935,,7.59,,3/12/2024,DoorDash Capital 2024-03-08 8f273a2b6bae443
101124935,,30.00,,3/12/2024,"CHK# 00 AMT $1,571.98, NSF CHARGE"
101124935,376,1408.05,,3/12/2024,Check #376
101124935,,,16.36,3/11/2024,"DoorDash, Inc. S Broadway ST-B2T8H8Y5S0L7"
101124935,,,2500.00,3/8/2024,Square Inc SQ240308 T3PPK97EMXGNAHP
101124935,,,244.70,3/8/2024,"DoorDash, Inc. S Broadway ST-C5K5U6S9Y9B8"
101124935,,2500.00,,3/8/2024,110413040 Transfer to LOAN XXXXXX4969 on 3/08/24 at 8:13
101124935,,2.96,,3/8/2024,DoorDash Capital 2024-03-04 2e9f9d9c982d4b2
101124935,,48.56,,3/7/2024,DoorDash Capital 2024-03-03 2d05f334d12145d
101124935,,500.00,,3/7/2024,110423033 Transfer to LOAN XXXXXX4969 on 3/07/24 at 8:12
101124935,,,148.39,3/7/2024,"DoorDash, Inc. S Broadway ST-H2O0Z2J7K9Y2"
101124935,,80.00,,3/6/2024,CAPITAL ONE CRCARDPMT 3X2QP93L1K3M0YK
101124935,,,114.44,3/6/2024,"DoorDash, Inc. S Broadway ST-M3H2A5N2F0L5"
101124935,,26.87,,3/6/2024,DoorDash Capital 2024-03-02 08b4c85cb66f43b
101124935,,1876.63,,3/6/2024,Metro 101 Apartm WEB PMTS CLX68C
101124935,,,2000.00,3/6/2024,Square Inc SQ240306 T33F7VRGM6RDC87
101124935,,2.95,,3/6/2024,RP Resident Dire WEB PMTS 8ZX68C
101124935,,7.82,,3/5/2024,DoorDash Capital 2024-02-29 aa17f11e3e5949b
101124935,,20.72,,3/5/2024,DoorDash Capital 2024-03-01 7cd021b23413491
101124935,,8.32,,3/5/2024,DoorDash Capital 2024-02-28 a7f40da99bc04a3
101124935,,83.00,,3/5/2024,CAPITAL ONE MOBILE PMT 3X2K2FXW74QP5CS
101124935,,,95.06,3/5/2024,"DoorDash, Inc. S Broadway ST-D3O3B7R4S7Z6"
101124935,,125.00,,3/4/2024,CAPITAL ONE CRCARDPMT 3X1WCNUFI0J5DEE
101124935,,32.45,,3/4/2024,XX1008 PIN PURCHASE 03/02 19:09 THE HOME DEPOT # TYLER TX 06264364 406372001929
101124935,,22.17,,3/4/2024,XX1008 PURCHASE 03/03 11:32 DNH*GODADDY.COM TEMPE AZ 36663580 491658
101124935,,0.79,,3/4/2024,DoorDash Capital 2024-02-27 e76b687020d8428
101124935,,,45.13,3/4/2024,"DoorDash, Inc. S Broadway ST-V0I5L7U3C0U9"
101124935,,93.70,,3/1/2024,BCBS HEALTH BILL PAY 18262789601
101124935,,,86.45,3/1/2024,GRUBHUB INC Feb Actvty 24030128fFiUCQa
101124935,,,115.49,3/1/2024,"DoorDash, Inc. S Broadway ST-X4N8N8F2R6F6"
101124935,,8.55,,3/1/2024,DoorDash Capital 2024-02-26 9bdd3576bef941d
101124935,,,209.86,2/29/2024,"DoorDash, Inc. S Broadway ST-D4G9F6O6J3P4"
101124935,374,1500.00,,2/29/2024,Check #374
101124935,,36.00,,2/29/2024,ALLY CC MOBILE PAY 240590383036168
